District,Route,County,Postmile,Description,Back_Peak_Hour,Back_Peak_Month,Back_AADT,Ahead_Peak_Hour,Ahead_Peak_Month,Ahead_AADT
7,1,LA,7.288,"LONG BEACH, JCT. RTE. 710",4600,49500,41700,4500,48500,40000
7,1,LA,8.266,"LONG BEACH, JCT. RTE. 103",3900,41500,35000,3800,40000,34000
7,1,LA,9.253,"LOS ANGELES, ALAMEDA STREET",3800,40000,34000,3750,43000,36800
7,1,LA,10.532,"LOS ANGELES, AVALON BOULEVARD",3700,42000,36000,4600,50000,44000
7,1,LA,11.61,"LOS ANGELES, JCT. RTE. 110",4600,51000,44500,4300,57000,55000
7,1,LA,12.171,"LOS ANGELES, VERMONT AVENUE",4300,57000,55000,4200,55000,53000
7,1,LA,12.523,"LOS ANGELES, NORMANDIE AVENUE",4200,55000,53000,3950,51000,48500
7,1,LA,13.1,"LOS ANGELES, JCT. RTE. 213",4000,51000,49000,5100,63000,61000
7,1,LA,14.634,"TORRANCE, CRENSHAW BOULEVARD",4900,60000,58000,3850,45500,43500
7,1,LA,16.005,"TORRANCE, JCT. RTE. 107",3350,40500,39000,3800,46500,42500
7,1,LA,18.09,"TORRANCE, PALOS VERDES BOULEVARD",2850,35000,32000,2400,30500,27500
7,1,LA,19.524,"REDONDO BEACH, TORRANCE BOULEVARD",3500,45000,41000,3500,45000,41500
7,1,LA,21.181,"HERMOSA BEACH, AVIATION BOULEVARD",5500,71000,65000,4250,56000,52500
7,1,LA,21.341,"HERMOSA BEACH, PIER AVENUE/14TH STREET",4250,56000,52500,3850,49500,47000
7,1,LA,21.919,"MANHATTAN BEACH, ARTESIA BOULEVARD",4150,52000,49000,3900,51000,47500
7,1,LA,22.9,"MANHATTAN BEACH, MANHATTAN BEACH BLVD",4200,53000,50000,4900,63000,59000
7,1,LA,23.924,"EL SEGUNDO, ROSECRANS AVENUE",5700,71000,66000,5700,72000,67000
7,1,LA,24.911,"EL SEGUNDO, EL SEGUNDO BOULEVARD",5200,64000,61000,4750,59000,56000
7,1,LA,25.924,"LOS ANGELES, JCT. RTE. 105",5400,65000,62000,9600,116000,110000
7,1,LA,26.904,"LOS ANGELES, LA INTL AIRPORT, CENTURY BLVD",9600,116000,110000,7100,85000,80500
7,1,LA,27.363,"LOS ANGELES, LA INTL AIRPORT, VIA LINCOLN BLVD",7100,85000,80500,3250,41000,37000
7,1,LA,29.084,"LOS ANGELES, MANCHESTER AVENUE",3750,46500,42000,5200,63000,56000
7,1,LA,30.163,"LOS ANGELES, JEFFERSON BOULEVARD",5200,63000,56000,5100,64000,58000
7,1,LA,30.474,"LOS ANGELES, CULVER BOULEVARD",5100,64000,58000,5300,66000,60000
7,1,LA,31.29,"LOS ANGELES, JCT. RTE. 90",4500,58000,52000,5400,72000,65000
7,1,LA,31.78,"LOS ANGELES, WASHINGTON BLVD",5500,75000,68000,4100,51000,47500
7,1,LA,32.166,"LOS ANGELES, JCT. RTE. 187",4100,51000,47500,3450,45000,41500
7,1,LA,R34.576,"SANTA MONICA, JCT. RTE. 10",3400,46500,43500,5700,66000,61500
7,1,LA,35.184,"SANTA MONICA, OCEAN AVENUE",5700,66000,61500,6400,76000,71000
7,1,LA,36.11,"SANTA MONICA, CALIFORNIA AVENUE INCLINE",6400,76000,71000,7500,87000,79000
7,1,LA,37.045,"LOS ANGELES, CHAUTAUQUA BOULEVARD",7500,87000,79000,7600,89000,80000
7,1,LA,39.326,"LOS ANGELES, SUNSET BOULEVARD",5900,71000,63000,5600,68000,60000
7,1,LA,40.769,"JCT. RTE. 27, TOPANGA CANYON BOULEVARD",4850,60000,53000,4050,48000,43500
7,1,LA,44.121,"MALIBU, LAS FLORES CANYON ROAD",3800,44500,40500,3850,45000,41000
7,1,LA,47.091,"MALIBU, CROSS CREEK ROAD",3950,46500,41500,4650,48000,43000
7,1,LA,47.75,"MALIBU, CIVIC CENTER WAY",4650,48000,43000,4000,41000,36500
7,1,LA,48.171,"MALIBU, MALIBU CANYON ROAD",4000,41000,36500,3800,39000,34500
7,1,LA,54.02,"MALIBU, KANAN DUME ROAD",3050,31000,28000,3250,32500,29500
7,1,LA,56.843,"MALIBU, TRANCAS CANYON RD/BROAD BEACH RD",2800,26500,21300,2200,20700,16700
7,1,LA,57.391,"MALIBU, LUNITA ROAD",2200,20700,16700,2200,20700,16700
7,1,LA,59.401,"MALIBU, ENCINAL CANYON ROAD",1950,18300,14800,1600,15100,12300
7,1,LA,59.901,"MALIBU, JCT. RTE. 23",1600,15100,12300,1550,14400,11700
7,1,LA,62.301,MULHOLLAND HIGHWAY,1450,13700,11200,1550,14500,11900
7,1,LA,62.867,LOS ANGELES/VENTURA COUNTY LINE,1550,14500,11900,0,0,0
7,1,VEN,0,LOS ANGELES/VENTURA COUNTY LINE,0,0,0,1550,14500,11900
7,1,VEN,9.866,CALLEGUAS CREEK,1300,14000,11000,1300,14000,11000
7,1,VEN,10.229,LAS POSAS ROAD,1300,14000,11000,1150,11000,10000
7,1,VEN,11.594,WOOD ROAD,1150,11000,10000,1500,14000,13000
7,1,VEN,12.785,HUENEME ROAD,1500,14000,13000,1500,14200,13500
7,1,VEN,13.59,NAUMAN ROAD,1500,14200,13500,1500,14200,13500
7,1,VEN,R15.053,"OXNARD, PLEASANT VALLEY ROAD/RICE AVENUE",1500,14200,13500,2050,18700,17800
7,1,VEN,15.061,"OXNARD, PLEASANT VALLEY ROAD",2050,18700,17800,1500,15500,14700
7,1,VEN,15.925,"OXNARD, CHANNEL ISLANDS BOULEVARD",1500,15500,14700,1250,13000,12000
7,1,VEN,16.21,"OXNARD, ROSE AVE",1250,13000,12000,1800,18500,18000
7,1,VEN,16.664,"OXNARD, VIA OXNARD BOULEVARD",1800,18500,18000,1800,18500,18000
7,1,VEN,17.626,"OXNARD, SAVIERS ROAD",1800,18500,18000,2950,31000,30000
7,1,VEN,18.154,"OXNARD, JCT. RTE. 34",3000,32500,31500,3000,34500,34000
7,1,VEN,19.621,"OXNARD, GONZALES ROAD",3300,39500,39000,4200,43500,42000
7,1,VEN,20.14,"OXNARD, JCT. RTE. 232",4200,43500,42000,3150,32500,31000
7,1,VEN,21.075,"OXNARD, JCT. RTE. 101",3150,32500,31000,750,6800,4400
7,1,VEN,27.675,"SEACLIFF COLONY, JCT. RTE. 101",750,6800,4400,150,1000,630
7,1,VEN,28.48,"LAS CRUCES, JCT. RTE. 101; MOBIL OIL PIER",150,1000,630,0,0,0
5,1,SB,R0,"LAS CRUCES, JCT. RTE. 101; MOBIL OIL PIER",0,0,0,750,7100,6600
5,1,SB,15.01,JALAMA ROAD,550,5700,5300,750,7400,7100
5,1,SB,19.251,"LOMPOC, SOUTH JCT. RTE. 246",820,7600,7140,1300,13400,13000
5,1,SB,20.565,"LOMPOC, NORTH JCT. RTE. 246",1300,14200,13300,1100,12500,11800
5,1,SB,22.519,"LOMPOC, SANTA YNEZ RIVER BRIDGE",2600,27500,26800,2600,27500,26800
5,1,SB,R23.296,LOMPOC/CASMALIA ROAD,2900,31000,29600,1800,19600,18900
5,1,SB,R26.69,PINE CANYON ROAD,1500,19400,13900,1400,14100,13100
5,1,SB,M29.891,VANDENBERG AIR FORCE BASE,1600,14300,13700,1700,15100,14300
5,1,SB,R31.042,"JCT. RTE. 135, VANDENBURG, NORTH",1700,14700,14000,1800,17500,16400
5,1,SB,R34.777,"ORCUTT, JCT. RTE. 135 NORTH",1900,18500,17300,400,3250,2400
5,1,SB,R35.53,CLARK AVENUE,350,3250,2400,310,3200,2820
5,1,SB,41.81,CASMALIA ROAD,310,4000,3800,250,2300,2050
5,1,SB,49.199,"GUADALUPE, JCT. RTE. 166 EAST",260,2400,2270,580,6600,5800
5,1,SB,50.408,GUADALUPE NORTH CITY LIMITS,580,6100,5700,550,4900,4400
5,1,SB,50.606,SANTA BARBARA/SAN LUIS OBISPO COUNTY LINE,550,5200,4600,0,0,0
5,1,SLO,0,SANTA BARBARA/SAN LUIS OBISPO COUNTY LINE,0,0,0,600,5600,5200
5,1,SLO,1.291,OSO FLACO UNDERPASS,600,6200,5400,650,6000,5500
5,1,SLO,6.35,"ENTRANCE, UNION OIL COKING PLANT",660,7000,6500,660,7300,6800
5,1,SLO,10.29,ARROYO GRANDE ROAD,600,4500,3700,550,4400,3200
5,1,SLO,10.9,HALCYON ROAD,550,5000,4300,750,9000,8800
5,1,SLO,13,"ENTRANCE, PISMO BEACH STATE PARK",650,6200,5800,800,8100,7600
5,1,SLO,14.1,"GROVER CITY, GRAND AVENUE",750,6800,6500,1000,9400,9000
5,1,SLO,15.268,"PISMO BEACH, VILLA CREEK",1100,11900,10100,1100,11900,10100
5,1,SLO,L16.543,"PISMO BEACH, SOUTH JCT. RTE. 101",1000,5900,4400,2000,16800,11200
5,1,SLO,16.77,"SAN LUIS OBISPO, NORTH JCT. RTE. 101",2000,16800,11200,3500,30000,28100
5,1,SLO,17.341,"SAN LUIS OBISPO, FOOTHILL BOULEVARD",3000,29000,26800,2500,27000,24900
5,1,SLO,17.874,HIGHLAND DRIVE,2500,26000,24200,2200,28500,25900
5,1,SLO,19.71,"ENTRANCE, CALIFORNIA MEN'S COLONY",2300,26000,24000,2100,21500,19900
5,1,SLO,20.89,"ENTRANCE, CAMP SAN LUIS OBISPO",2000,16000,13000,2000,23900,21900
5,1,SLO,22.653,"ENTRANCE, CUESTA COLLEGE",2000,23700,22600,1950,20600,18100
5,1,SLO,27.883,BAYWOOD PARK ROAD,1950,20600,17600,2300,26500,24600
5,1,SLO,28.82,"MORRO BAY, SOUTH MORRO BAY",2300,26500,24600,2450,23300,20600
5,1,SLO,29.618,"MORRO BAY, NORTH MORRO BAY",2400,23300,20600,2300,25500,23600
5,1,SLO,30.135,JCT. RTE. 41 NORTHEAST,2300,25500,23600,2000,23000,19000
5,1,SLO,31.13,"MORRO BAY, SAN JACINTO STREET",2000,23000,19000,1900,17300,15000
5,1,SLO,31.97,"ATASCADERO BEACH, YERBA BUENA STREET",1900,17300,15000,1500,17400,14500
5,1,SLO,R34.905,OLD CREEK ROAD,1300,15400,12100,1100,9200,7600
5,1,SLO,R35.959,C STREET,1100,8300,6500,1100,8300,6500
5,1,SLO,45.99,JCT. RTE. 46,1050,10200,7700,1200,10400,8800
5,1,SLO,46.85,CAMBRIA AIR FORCE BASE ROAD,1200,10400,9220,1200,10400,9250
5,1,SLO,48.26,ARDATH DRIVE/MAIN STREET,1200,10000,9000,900,9800,8600
5,1,SLO,54.804,PICO CREEK,900,6000,4000,750,6000,4000
5,1,SLO,56.39,HEARST CASTLE STATE PARK,900,7400,5100,550,5000,3500
5,1,SLO,58.9,"SAN SIMEON, NORTH",550,5000,3500,450,3800,3100
5,1,SLO,71.341,SAN CARPOJO CREEK,450,3800,2700,450,3050,2700
5,1,SLO,74.324,SAN LUIS OBISPO/MONTEREY COUNTY LINE,450,3000,2500,0,0,0
5,1,MON,0,SAN LUIS OBISPO/MONTEREY COUNTY LINE,0,0,0,400,3200,2300
5,1,MON,35.346,ANDERSON CANYON BRIDGE,400,3700,2300,490,4500,2800
5,1,MON,46.595,BIG SUR RIVER BRIDGE,760,6500,4300,760,6500,4300
5,1,MON,62.972,"BIG SUR, GARRAPATA CREEK BRIDGE",580,6500,4900,630,5800,4900
5,1,MON,68.335,"CARMEL HIGHLANDS, YANKEE POINT DR NORTH",630,5800,4900,920,10400,8100
5,1,MON,71.179,SAN JOSE CREEK BRIDGE,1550,14700,14200,1550,14700,14200
5,1,MON,72.614,RIO ROAD,1550,14700,14200,1300,14500,14000
5,1,MON,72.921,"CARMEL VALLEY ROAD, CARMEL, SOUTH",1300,14700,14200,3150,35500,33900
5,1,MON,73.8,"CARMEL, OCEAN AVENUE",3150,35500,33900,3100,47000,42000
5,1,MON,75.135,"JCT. RTE. 68, CARMEL- PACIFIC GROVE",3300,50000,44900,4250,56000,52000
5,1,MON,R75.733,MONTEREY SOUTH CITY LIMITS,4250,55000,52000,4250,55000,52000
5,1,MON,R75.754,"MONTEREY, MUNRAS AVENUE",4250,55000,52000,4050,52000,50000
5,1,MON,R77.379,"MONTEREY, AGUAJITO ROAD",3950,52000,50000,5800,80000,77000
5,1,MON,R78.119,"MONTEREY, JCT. RTE. 68 EAST",5800,80000,77000,5200,65000,58000
5,1,MON,R78.883,"MONTEREY, DEL MONTE AVENUE",5200,65000,58000,6800,75000,72000
5,1,MON,R79.357,"SEASIDE, JCT. RTE. 218",6800,74000,72000,6200,74000,71000
5,1,MON,R80.679,ORD VILLAGE,6200,74000,71000,8100,88000,83000
5,1,MON,R82.89,"FORT ORD, MAIN ENTRANCE",8100,88000,83000,7900,86000,79000
5,1,MON,R84.484,"FORT ORD, NORTH ENTRANCE (12TH STREET)",7900,86000,79000,6800,72000,64900
5,1,MON,R85.135,SOUTH MARINA,6800,72000,64900,4900,48000,43700
5,1,MON,R86.481,RESERVATION ROAD,4900,48000,43700,4900,47000,42000
5,1,MON,R88.638,NEPONSET ROAD (DEL MONTE BOULEVARD),4900,47000,42000,4000,49000,45000
5,1,MON,R89.185,"SALINAS RIVER BRIDGE, CASTROVILLE, SOUTH",4800,51000,45000,4800,47000,45000
5,1,MON,R90.388,MOLERA/NASHUA ROADS,4800,47000,45000,4800,55000,47000
5,1,MON,R90.979,"CASTROVILLE, JCT. RTE. 156 WEST",4800,55000,47000,3250,20500,17700
5,1,MON,T92.213,"CASTROVILLE, JCT. RTE. 183",3250,20500,17700,3500,36000,31000
5,1,MON,94.4,MOLERA ROAD,3500,36000,31000,3500,36000,31000
5,1,MON,96.101,"MOSS LANDING, DOLAN ROAD",3500,36000,31000,4050,42500,37000
5,1,MON,99.92,JENSEN ROAD,4050,42500,37000,3650,40500,34800
5,1,MON,T101.04,SALINAS/PAJARO ROADS,3650,40500,34800,3300,40000,35000
5,1,MON,R102.031,MONTERY/SANTA CRUZ COUNTY LINE,3300,41000,35000,0,0,0
5,1,SCR,R0,MONTERY/SANTA CRUZ COUNTY LINE,0,0,0,3300,42500,36000
5,1,SCR,R0.716,JCT. RTE. 129,3500,39000,34700,3600,44000,39000
5,1,SCR,R2.269,"WATSONVILLE, HARKINS SLOUGH ROAD OC",3600,44000,39000,2800,34000,30000
5,1,SCR,R2.683,JCT. RTE. 152,2800,34000,30000,5000,56000,53000
5,1,SCR,R3.181,"WATSONVILLE, AIRPORT BLVD/ROACHE RD",5000,56000,53000,5700,68000,60000
5,1,SCR,R4.073,BUENA VISTA DRIVE (SPRING VALLEY ROAD),5700,68000,60000,5600,67000,59000
5,1,SCR,R6.688,MAR MONTE AVENUE (LA SELVA BEACH ROAD),5600,67000,59000,5600,66000,59000
5,1,SCR,R7.663,LARKIN VALLEY ROAD,5600,66000,59000,5900,73000,66000
5,1,SCR,8.355,FREEDOM BOULEVARD,5900,73000,66000,6800,80000,76000
5,1,SCR,9.153,RIO DEL MAR N/O FREEDOM BOULEVARD,6800,80000,76000,7000,84000,80000
5,1,SCR,10.535,STATE PARK DRIVE,7000,84000,80000,7000,90000,84000
5,1,SCR,12.088,"CAPITOLA, PARK AVENUE",7000,89000,85000,6000,92000,89000
5,1,SCR,13.192,"CAPITOLA, BAY AVENUE",6000,92000,89000,6500,101000,98000
5,1,SCR,13.62,"CAPITOLA, 41ST AVENUE",6500,101000,98000,6000,91000,89000
5,1,SCR,14.864,SOQUEL AVENUE,6000,91000,89000,6400,98000,95000
5,1,SCR,15.822,"SANTA CRUZ, MORRISSEY BOULEVARD",6400,98000,95000,6000,89000,86000
5,1,SCR,16.628,"SANTA CRUZ, EMELINE STREET CONNECTION",6000,89000,86000,6200,88000,84000
5,1,SCR,16.821,"SANTA CRUZ, JCT. RTE. 17 NORTH",6200,88000,84000,4800,61000,59000
5,1,SCR,17.56,"JCT. RTE. 9 NORTH, RIVER STREET",5000,61000,59000,4200,48000,46000
5,1,SCR,18.239,"SANTA CRUZ, MISSION STREET",4200,48000,46000,4800,56000,54000
5,1,SCR,19,"SANTA CRUZ, BAY STREET",3300,38000,36000,2400,28000,26000
5,1,SCR,19.69,"SANTA CRUZ, SWIFT STREET",2000,23000,21400,2400,18900,15400
5,1,SCR,20.611,"SANTA CRUZ, NORTH CITY LIMITS",1900,15200,12100,1900,15400,12000
5,1,SCR,27.62,BONNY DOON RD,1900,12300,9500,2100,11700,8800
5,1,SCR,30.44,LANDING/SWANTON ROADS,1800,9800,7200,1800,10100,7300
5,1,SCR,37.451,SANTA CRUZ/SAN MATEO COUNTY LINE,680,4800,3900,0,0,0
4,1,SM,0,SANTA CRUZ/SAN MATEO COUNTY LINE,0,0,0,880,6000,4350
4,1,SM,13.579,PEBBLE BEACH ROAD (TO PESCADERO),670,4900,3350,1300,8800,6400
4,1,SM,18.189,JCT. RTE. 84 EAST,1150,8800,6400,920,7600,6000
4,1,SM,20.98,TUNITAS CREEK ROAD,920,7600,6000,1100,9000,7100
4,1,SM,23.06,MEYN/VERDE ROADS,1100,9000,7100,1100,9300,7300
4,1,SM,26.432,MIRAMONTES POINT ROAD,1100,9700,8300,1800,16000,13700
4,1,SM,27.75,"HALF MOON BAY, MAIN STREET",2250,20000,17100,2050,18500,15800
4,1,SM,29.036,"HALF MOON BAY, JCT. RTE. 92 EAST",2650,31500,30000,2400,28500,27000
4,1,SM,29.12,"HALF MOON BAY, MAIN STREET",2400,28500,27000,2800,33000,31500
4,1,SM,30.225,FRENCHMANS CREEK ROAD,2450,29000,27500,2450,29000,27500
4,1,SM,33.361,CAPISTRANO/OBISPO ROADS,1800,21300,20200,1550,18700,17500
4,1,SM,35.334,VALLEMAR/ETHELDORE STREETS,1700,16000,15000,1850,17100,16000
4,1,SM,40.752,"PACIFICA, SAN PEDRO AVENUE",1700,16000,15000,1700,16000,15000
4,1,SM,40.959,"PACIFICA, LINDA MAR BOULEVARD",1700,15600,15000,3750,34000,32500
4,1,SM,42.014,"PACIFICA, ROCKAWAY BEACH AVENUE",4200,38000,36500,5500,49500,47500
4,1,SM,R42.583,"PACIFICA, REINA DEL MAR AVENUE (TO VALLEMAR)",5500,49500,47500,5600,51000,49000
4,1,SM,R43.464,"PACIFICA, SHARP PARK ROAD",4100,49000,47000,2950,35000,33500
4,1,SM,R43.744,"PACIFICA, CLAREDON ROAD/ OCEANA BLVD",2950,35000,33500,2900,34500,33000
4,1,SM,R44.88,"PACIFICA, MILAGRA DRIVE",2900,34500,33000,2250,26500,25500
4,1,SM,R45.39,"PACIFICA, MONTEREY ROAD",2250,26500,25500,3500,41500,40000
4,1,SM,R46.722,"DALY CITY, JCT. RTE. 35",3500,41500,40000,5500,66000,63000
4,1,SM,R47.272,"DALY CITY, CLARINADA AVENUE",5500,66000,63000,5900,71000,68000
4,1,SM,R47.802,SOUTH JCT. RTE. 280,5900,71000,68000,5900,71000,68000
4,1,SM,R48.359,NORTH JCT. RTE. 280,5900,71000,68000,7000,100000,98000
4,1,SM,R48.558,SAN MATEO/SAN FRANCISCO COUNTY LINE,7000,100000,98000,0,0,0
4,1,SF,R0,SAN MATEO/SAN FRANCISCO COUNTY LINE,0,0,0,8200,117000,115000
4,1,SF,R0.105,"SAN FRANCISCO, ALEMANY BOULEVARD",8200,117000,115000,7700,110000,108000
4,1,SF,R0.312,BROTHERHOOD WAY/STANLEY DRIVE,7700,110000,108000,7200,103000,101000
4,1,SF,R0.68,"SAN FRANCISCO, 19TH AVE/JUNIPERO SERRA BLVD",7200,103000,101000,5300,73000,72000
4,1,SF,1.35,"SAN FRANCISCO, WINSTON DRIVE",5300,73000,72000,5300,73000,72000
4,1,SF,1.897,"SAN FRANCISCO, JCT. RTE. 35",5300,73000,72000,5300,73000,72000
4,1,SF,2.87,"SAN FRANCISCO, QUINTARA STREET",5300,73000,72000,5300,73000,72000
4,1,SF,4.05,"SAN FRANCISCO, LINCOLN WAY",5300,73000,72000,4850,69000,66000
4,1,SF,5,"SAN FRANCISCO, FULTON STREET",4850,69000,66000,4850,69000,66000
4,1,SF,5.88,"SAN FRANCISCO, LAKE STREET",3800,53000,52000,3800,53000,52000
4,1,SF,7.077,JCT. RTE. 101,3800,53000,52000,0,0,0
4,1,MRN,0,JCT. RTE. 101,0,0,0,3250,31500,30000
4,1,MRN,0.65,"TAMALPAIS JUNCTION, ALMONTE BOULEVARD",3250,31500,30000,1800,18700,16700
4,1,MRN,1.31,PINE STREET,1650,17900,16000,1400,14900,13300
4,1,MRN,1.91,LORING AVENUE,1250,13100,11700,800,8700,7800
4,1,MRN,3.35,SOUTH JCT. PANORAMIC HIGHWAY,660,7200,6400,420,3750,3350
4,1,MRN,5.92,MUIR WOODS ROAD,390,3400,3050,480,4250,3800
4,1,MRN,12.21,"PANORAMIC HIGHWAY, NORTH",480,4250,3800,480,4200,3750
4,1,MRN,17.066,FAIRFAX/BOLINAS ROADS,340,2950,2650,290,2500,2250
4,1,MRN,17.2,BOLINAS ROAD,290,2500,2250,310,2750,2450
4,1,MRN,26.509,"SIR FRANCIS DRAKE BOULEVARD, SOUTH",310,2750,2450,370,3300,2950
4,1,MRN,28.6,"SIR FRANCIS DRAKE BOULEVARD, NORTH",370,3300,2950,920,4700,4350
4,1,MRN,29.33,POINT REYES/PETALUMA ROADS,920,4700,4350,380,2250,2100
4,1,MRN,38.409,MARSHALL/PETALUMA ROADS,380,2250,2100,240,1400,1300
4,1,MRN,45.36,TOMALES/PETALUMA ROADS,240,1400,1300,230,1350,1250
4,1,MRN,45.66,DILLON BEACH ROAD,230,1350,1250,230,1350,1250
4,1,MRN,47.86,TWO ROCK ROAD,230,1350,1250,190,1150,1050
4,1,MRN,50.509,SONOMA/MARIN COUNTY LINE,190,1150,1050,0,0,0
4,1,SON,0,SONOMA/MARIN COUNTY LINE,0,0,0,190,1150,1050
4,1,SON,0.19,VALLEY FORD ROAD,190,1150,1050,800,5400,4400
4,1,SON,2.42,VALLEY FORD/FREESTONE ROAD,800,5400,4400,710,4800,3900
4,1,SON,5.38,BODEGA HIGHWAY,710,4800,3900,1150,7700,6300
4,1,SON,11.07,BODEGA EASTSHORE ROAD,850,5800,4700,720,4900,4000
4,1,SON,20.1,JCT. RTE. 116 EAST,540,2900,2250,490,3450,2750
4,1,SON,21.3,JENNER,490,3450,2750,500,3500,2800
4,1,SON,R33.038,"FORT ROSS, FORT ROSS ROAD",340,2300,1900,330,2250,1850
4,1,SON,48.112,STEWARTS POINT/SKAGGS SPRINGS ROAD,280,1950,1600,290,2000,1650
4,1,SON,58.583,SONOMA MENDOCINO COUNTY LINE,330,3400,2800,0,0,0
1,1,MEN,0,SONOMA MENDOCINO COUNTY LINE,0,0,0,380,3400,2800
1,1,MEN,1.02,NORTH LIMITS GUALALA,550,5100,4200,340,3350,2500
1,1,MEN,5.09,FISH ROCK ROAD,340,3350,2500,250,2500,1900
1,1,MEN,14.692,"POINT ARENA, SOUTH CITY LIMITS",230,2350,1900,230,2350,1900
1,1,MEN,15.18,"POINT ARENA, RIVERSIDE DRIVE",380,3900,3150,330,3400,2700
1,1,MEN,15.74,"POINT ARENA, LAKE STREET",330,3400,2700,270,2650,2200
1,1,MEN,16.166,"POINT ARENA, NORTH CITY LIMITS",270,2650,2200,250,2500,2100
1,1,MEN,19.34,"MOUNTAIN VIEW ROAD, MANCHESTER, SOUTH",210,2150,1800,220,1900,1600
1,1,MEN,34.9,NORTH LIMITS ELK,140,1250,1050,140,1300,1050
1,1,MEN,40.273,JCT. RTE. 128 EAST,140,1300,1050,440,3900,3100
1,1,MEN,47.5,"LITTLE RIVER, AIRPORT ROAD",440,3900,3100,700,7400,6000
1,1,MEN,50.04,COMPTCHE/UKIAH ROADS,700,7400,6000,810,8300,6600
1,1,MEN,R50.56,"MENDOCINO, JACKSON STREET",710,7500,5900,710,7500,5900
1,1,MEN,R51.49,"MENDOCINO, LANSING STREET",960,9800,7800,1500,15200,12000
1,1,MEN,R55.78,NORTH LIMITS CASPAR,1250,12700,10000,1300,13600,10700
1,1,MEN,57.22,GIBNEY LANE,1300,13600,10700,1350,13800,11000
1,1,MEN,59.25,SIMPSON LANE,1350,13800,11000,2000,21300,18100
1,1,MEN,59.803,JCT. RTE. 20 EAST,1950,22800,19300,1900,23800,20800
1,1,MEN,60.68,"FORT BRAGG, CYPRESS AVENUE",2650,31000,27000,1900,21900,18900
1,1,MEN,61.471,"FORT BRAGG, REDWOOD AVENUE",1400,16100,14000,1800,21000,17800
1,1,MEN,62.36,"FORT BRAGG, NORTH CITY LIMITS",1000,12000,9900,1150,9900,8000
1,1,MEN,62.8,"AIRPORT ROAD, FORT BRAGG, NORTH",1150,9900,8000,1000,7900,6400
1,1,MEN,R64.858,MAC KERRICHER STATE PARK,800,5900,4300,270,2000,1350
1,1,MEN,77.66,"WESTPORT, NORTH",110,1150,800,110,1150,800
1,1,MEN,90.874,JCT. RTE. 211 NORTH,110,1150,780,100,1000,660
1,1,MEN,105.501,"LEGGETT, JCT. RTE. 271",100,1050,660,90,950,610
1,1,MEN,105.578,"LEGGETT, JCT. RTE. 101",90,950,610,0,0,0
